time,G1-B_qload,G1-B_pload,G1-C_qload,G1-C_pload,G2-A_qload,G2-A_pload,G3-A_qload,G3-A_pload,G4-A_qload,G4-A_pload,G5-A_qload,G5-A_pload,G6-A_qload,G6-A_pload,H0-A_qload,H0-A_pload,H0-B_qload,H0-B_pload,H0-C_qload,H0-C_pload,H0-G_qload,H0-G_pload,H0-L_qload,H0-L_pload
2016-01-03 04:30:00,0.010906,0.043103,0,0.030596,0.240299,0.14432,0.199031,0.317726,0.060925,0.287613,0.08852,0.084548,0.162281,0.072922,-0.021322,0.026685,0.017719,0.057423,-0.015381,0.066869,0.018138,0.03405,-0.027082,0.018349
2016-01-03 04:45:00,0.032718,0.047414,0,0.034527,0.249722,0.147114,0.236942,0.354515,0.053704,0.291447,0.062849,0.112303,0.174673,0.213791,0.010661,0.032303,0.085049,0.064426,0.157657,0.083587,0.004534,0.028674,0,0.027523
2016-01-03 05:00:00,0.010906,0.034483,0,0.02794,0.252078,0.150838,0.203093,0.314381,0.075592,0.281816,0.033343,0.147289,0.162281,0.383892,-0.007107,0.049157,-0.017719,0.064426,0.034608,0.074468,-0.031741,0.03405,0.038688,0.042813
2016-01-03 05:15:00,0,0.030172,0,0.029215,0.240299,0.142458,0.169244,0.29097,0.054833,0.283599,0.025966,0.102041,0.167198,0.113737,0.10661,0.064607,0.003544,0.061625,0.034608,0.091185,-0.036275,0.046595,-0.011606,0.019878
2016-01-03 05:30:00,0.010906,0.034483,0,0.029215,0.171978,0.10987,0.249805,0.317726,0.055961,0.286542,0.180876,0.147289,0.181951,0.104952,-0.017768,0.022472,0.021262,0.067227,0.161502,0.080547,-0.049879,0.039427,-0.015475,0.01682
2016-01-03 05:45:00,0.010906,0.043103,0,0.030596,0.115438,0.081006,0.139796,0.274247,0.059346,0.291447,0.140157,0.122449,0.150085,0.086527,-0.007107,0.042135,0.031893,0.057423,-0.023072,0.072948,0.004534,0.03405,0.007738,0.024465
2016-01-03 06:00:00,0.021812,0.047414,0,0.029215,0.127217,0.085661,0.211555,0.334448,0.056412,0.291626,0.055473,0.084548,0.184508,0.085517,0.028429,0.089888,0.021262,0.057423,-0.019226,0.091185,0.058947,0.044803,-0.003869,0.022936
2016-01-03 06:15:00,0.010906,0.025862,0,0.030596,0.127217,0.086592,0.169244,0.364548,0.076721,0.318648,0.04426,0.080233,0.164838,0.075799,0,0.234551,0.010631,0.064426,-0.034608,0.077508,0.049879,0.02509,-0.03095,0.033639
2016-01-03 06:30:00,0,0.030172,0,0.031871,0.141352,0.089385,0.148258,0.374582,0.079654,0.334701,0.077603,0.097726,0.12294,0.063205,-0.021322,0.29073,0.049612,0.081232,-0.023072,0.083587,0.031741,0.035842,-0.027082,0.022936
2016-01-03 06:45:00,0.021812,0.043103,0,0.029215,0.138996,0.090317,0.23288,0.423144,0.068823,0.328012,0.051637,0.083149,0.14025,0.077742,0.007107,0.202247,0.049612,0.07563,-0.049989,0.071429,0.009069,0.037634,0.003869,0.024465
2016-01-03 07:00:00,0.010906,0.043103,0,0.030596,0.106014,0.08473,0.143858,0.367893,0.067695,0.329796,0.051637,0.083149,0.105827,0.06025,0.135039,0.224719,0.053156,0.061625,-0.034608,0.083587,0,0.017921,0.003869,0.024465
2016-01-03 07:15:00,0.021812,0.047414,0,0.029215,0.101302,0.081006,0.199031,0.384615,0.071756,0.303933,0.040719,0.106472,0.12058,0.06025,0.042644,0.186798,-0.035437,0.095238,0.015381,0.075988,0.018138,0.026882,-0.011606,0.012232
2016-01-03 07:30:00,0.010906,0.025862,0,0.02794,0.098946,0.085661,0.23288,0.414716,0.064987,0.290288,0.103274,0.099125,0.150085,0.073855,0.017768,0.167135,0.003544,0.20028,0.019226,0.071429,0.04081,0.026882,0.011606,0.025994
2016-01-03 07:45:00,0,0.030172,0,0.029215,0.14842,0.111732,0.207494,0.397993,0.064987,0.289842,0.040719,0.065656,0.113105,0.064137,0.049751,0.230337,0.046068,0.267507,-0.026917,0.107903,0.027206,0.043011,0.023213,0.036697
2016-01-03 08:00:00,0.021812,0.043103,0,0.031871,0.280348,0.189944,0.126933,0.372977,0.067243,0.307233,0.062849,0.072886,0.12294,0.066081,0.03909,0.198034,0.014175,0.092437,0.003845,0.1231,0,0.026882,0.042557,0.035168
2016-01-03 08:15:00,0.021812,0.047414,0,0.031871,0.306263,0.199255,0.249805,0.393043,0.055284,0.304111,0.070226,0.072886,0.137693,0.069968,0.081734,0.171348,0.085049,0.109244,-0.049989,0.121581,-0.013603,0.021505,0.015475,0.033639
2016-01-03 08:30:00,0.010906,0.038793,0,0.030596,0.273281,0.188082,0.143858,0.332843,0.066115,0.305717,0.048096,0.051079,0.152446,0.079686,0.017768,0.175562,0.120486,0.106443,-0.007691,0.092705,0.009069,0.028674,-0.011606,0.044343
2016-01-03 08:45:00,0,0.030172,0,0.029215,0.306263,0.607076,0.148258,0.331104,0.062053,0.308124,0.06639,0.046647,0.10327,0.058307,0.010661,0.206461,-0.003544,0.079832,-0.026917,0.089666,0.009069,0.030466,0.019344,0.056575
2016-01-03 09:00:00,0.010906,0.030172,0,0.02794,0.336889,0.447858,0.266729,0.399732,0.067243,0.309908,0.029507,0.03207,0.12294,0.064137,-0.031983,0.226124,0.074418,0.079832,-0.026917,0.100304,0.022672,0.035842,-0.015475,0.067278
2016-01-03 09:15:00,0.021812,0.047414,0,0.029215,0.301551,0.482309,0.173645,0.359599,0.066566,0.309908,0.08852,0.058309,0.152446,0.091347,0.053305,0.161517,0.092136,0.070028,0.030762,0.110942,0.04081,0.062724,-0.03095,0.074924
2016-01-03 09:30:00,0.010906,0.043103,0,0.02794,0.28506,0.473929,0.241342,0.389699,0.056412,0.322215,0.04426,0.039417,0.14025,0.094301,0.021322,0.314607,0.021262,0.133053,0.007691,0.121581,0.077085,0.157706,-0.027082,0.061162
2016-01-03 09:45:00,0.021812,0.038793,0,0.02794,0.292128,0.464618,0.211555,0.351171,0.062053,0.314813,0.051637,0.040816,0.127858,0.101065,0.07818,0.424157,0.003544,0.364146,0.030762,0.12462,-0.027206,0.202509,0.046426,0.076453
2016-01-03 10:00:00,0,0.025862,0,0.030596,0.296839,0.435754,0.211555,0.35786,0.058217,0.321769,0.055473,0.040816,0.15992,0.223509,-0.017768,0.337079,0.010631,0.158263,0.073061,0.144377,-0.004534,0.053763,0.150884,0.125382
2016-01-03 10:15:00,0.010906,0.030172,0,0.030596,0.299195,0.35568,0.23288,0.367893,0.076269,0.31731,0.08852,0.05691,0.155003,0.3168,-0.021322,0.386236,0.02835,0.082633,0,0.133739,0.027206,0.053763,0.061901,0.220183
2016-01-03 10:30:00,0.010906,0.043103,0,0.029215,0.315686,0.356611,0.203093,0.347826,0.074464,0.314813,0.06639,0.046647,0.155003,0.244888,0.010661,0.344101,-0.031893,0.072829,0.073061,0.133739,0.031741,0.060932,0.023213,0.278287
2016-01-03 10:45:00,0.021812,0.043103,0,0.026559,0.303907,0.55959,0.177707,0.347826,0.057541,0.350754,0.055473,0.040816,0.191786,0.097178,0.028429,0.414326,0.017719,0.10084,-0.023072,0.18541,0.04081,0.0681,0.09672,0.230887
2016-01-03 11:00:00,0.010906,0.034483,0,0.029215,0.303907,0.471136,0.215956,0.361204,0.053028,0.315973,0.070226,0.048163,0.15992,0.103009,-0.003554,0.384831,0.063787,0.088235,0.061525,0.153495,-0.013603,0.026882,0.019344,0.105505
2016-01-03 11:15:00,0.010906,0.025862,0,0.02794,0.268569,0.361266,0.203093,0.349565,0.059797,0.308124,0.077603,0.053994,0.127858,0.089404,0.014215,0.391854,0.077961,0.07423,-0.073061,0.118541,-0.018138,0.028674,-0.007738,0.14526
2016-01-03 11:30:00,0.010906,0.034483,0,0.02794,0.266213,0.565177,0.241342,0.38301,0.05032,0.356729,0.055473,0.040816,0.135332,0.077742,0.046198,0.462079,0.070874,0.082633,-0.061525,0.148936,-0.031741,0.03405,-0.038688,0.220183
2016-01-03 11:45:00,0.010906,0.043103,0,0.02794,0.263857,0.430168,0.220018,0.379666,0.068372,0.309016,0.040719,0.037901,0.155003,0.234238,-0.017768,0.601124,0.003544,0.155462,0.146121,0.110942,-0.004534,0.028674,0.003869,0.09633
2016-01-03 12:00:00,0.021812,0.043103,0,0.030596,0.287416,0.553073,0.186169,0.346221,0.061602,0.305003,0.073767,0.049563,0.132775,0.077742,0.063966,0.338483,0.035437,0.380952,0.026917,0.118541,0,0.032258,0.003869,0.033639
2016-01-03 12:15:00,0.010906,0.038793,0,0.030596,0.282704,0.522346,0.292116,0.394649,0.055961,0.301882,0.055473,0.045248,0.137693,0.069035,0.113717,0.358146,0.031893,0.333333,-0.023072,0.104863,0.004534,0.019713,-0.046426,0.018349
2016-01-03 12:30:00,0,0.025862,0,0.026559,0.315686,0.521415,0.173645,0.339532,0.05032,0.31731,0.062849,0.046647,0.15992,0.08264,0.042644,0.233146,0.092136,0.281513,0.038453,0.110942,-0.004534,0.023297,0.034819,0.036697
2016-01-03 12:45:00,0.010906,0.030172,0,0.030596,0.362804,0.662942,0.224418,0.364548,0.062053,0.306787,0.033343,0.099125,0.108187,0.057374,0.163468,0.155899,0.031893,0.105042,0.06537,0.112462,0.004534,0.071685,0.092851,0.061162
2016-01-03 13:00:00,0.021812,0.043103,0,0.030596,0.346313,0.688082,0.236942,0.419799,0.066115,0.340676,0.036883,0.09481,0.155003,0.072922,0.10661,0.282303,0.09568,0.085434,0.019226,0.167173,0.022672,0.143369,0.050295,0.050459
2016-01-03 13:15:00,0.021812,0.043103,0,0.029215,0.376939,0.573557,0.220018,0.38301,0.066115,0.321502,0.040719,0.069971,0.125497,0.061261,0.024876,0.535112,0.148835,0.091036,0.007691,0.398176,-0.027206,0.125448,0.046426,0.047401
2016-01-03 13:30:00,0.021812,0.038793,0,0.02794,0.39343,0.538175,0.224418,0.366288,0.06431,0.332025,0.206547,0.12105,0.135332,0.069035,0.071073,0.636236,0.251603,0.229692,0.073061,0.31307,-0.031741,0.043011,0.038688,0.070336
2016-01-03 13:45:00,0,0.025862,0,0.029215,0.351024,0.540037,0.300578,0.414716,0.055284,0.311246,0.095897,0.061224,0.127858,0.063205,0.031983,0.379213,0.056699,0.212885,0.026917,0.612462,-0.009069,0.043011,0.03095,0.056575
2016-01-03 14:00:00,0.010906,0.034483,0,0.030596,0.388718,0.582868,0.207494,0.351171,0.062053,0.297869,0.06639,0.049563,0.12294,0.059317,0.191897,0.311798,0.014175,0.27591,1.11129,0.819149,0.04081,0.0681,0.112196,0.050459
2016-01-03 14:15:00,0.010906,0.043103,0,0.029215,0.348668,0.541899,0.236942,0.347826,0.068372,0.286988,0.084979,0.093294,0.135332,0.070979,-0.028429,0.323034,0.053156,0.121849,0.015381,0.24924,0.004534,0.032258,0.073507,0.044343
2016-01-03 14:30:00,0.032718,0.043103,0,0.029215,0.336889,0.529795,0.169244,0.322809,0.068823,0.319094,0.08852,0.061224,0.135332,0.067092,-0.031983,0.307584,0.212622,0.140056,-0.038453,0.173252,0.036275,0.03405,0.023213,0.074924
2016-01-03 14:45:00,0.010906,0.038793,0,0.033252,0.301551,0.545624,0.190569,0.334448,0.053028,0.295639,0.055473,0.043732,0.118022,0.058307,0.987916,0.679775,0.06733,0.137255,0.06537,0.164134,0.031741,0.0681,0.058032,0.097859
2016-01-03 15:00:00,0,0.025862,0,0.029215,0.308619,0.534451,0.177707,0.319465,0.067695,0.290734,0.073767,0.051079,0.147528,0.071912,0.03909,0.533708,0.109855,0.380952,0.023072,0.167173,0.018138,0.098566,0.015475,0.055046
2016-01-03 15:15:00,0.010906,0.030172,0,0.029215,0.320398,0.587523,0.215956,0.369632,0.047386,0.283421,0.036883,0.033586,0.130415,0.06025,0.10661,0.404494,0.141748,0.2507,0.199955,0.200608,0.004534,0.086022,-0.015475,0.044343
2016-01-03 15:30:00,0.021812,0.047414,0,0.02794,0.334533,0.586592,0.220018,0.393043,0.060925,0.294123,0.077603,0.055394,0.108187,0.053487,0.046198,0.342697,0.035437,0.134454,0.049989,0.167173,0.04081,0.11828,0.03095,0.056575
2016-01-03 15:45:00,0.021812,0.043103,0,0.029215,0.263857,0.548417,0.22848,0.379666,0.073336,0.310354,0.11065,0.065656,0.130415,0.066081,0.017768,0.54073,0.017719,0.170868,0.19611,0.165653,0.095223,0.112903,-0.003869,0.053517
2016-01-03 16:00:00,0,0.034483,0,0.030596,0.315686,0.608007,0.266729,0.397993,0.064987,0.291447,0.073767,0.052478,0.14025,0.093291,-0.199005,0.547753,0,0.277311,0.111513,0.147416,0.140567,0.103943,-0.027082,0.042813
2016-01-03 16:15:00,0.010906,0.025862,0,0.031871,0.315686,0.666667,0.236942,0.394649,0.05032,0.318826,0.073767,0.05691,0.150085,0.077742,-0.017768,0.436798,0.060243,0.333333,-0.026917,0.176292,0.072551,0.078853,-0.019344,0.074924
2016-01-03 16:30:00,0.021812,0.038793,0,0.029215,0.339245,0.687151,0.275191,0.414716,0.060474,0.347811,0.051637,0.065656,0.179591,0.08264,1.16915,0.758427,0.060243,0.295518,-0.011536,0.179331,-0.022672,0.111111,0.023213,0.058104
2016-01-03 16:45:00,0.021812,0.047414,0,0.02794,0.351024,0.629423,0.194631,0.367893,0.052576,0.338714,0.08852,0.086064,0.177034,0.079686,0.899075,0.577247,-0.031893,0.183473,-0.007691,0.18845,0.027206,0.075269,0.038688,0.061162
2016-01-03 17:00:00,0.010906,0.038793,0,0.029215,0.36516,0.708566,0.165182,0.364548,0.063859,0.301257,0.059013,0.071487,0.137693,0.080697,0.710731,0.686798,0.049612,0.327731,-0.046144,0.224924,0.086154,0.080645,0.058032,0.11315
2016-01-03 17:15:00,0.010906,0.025862,0,0.02794,0.367515,0.716015,0.283653,0.453244,0.069951,0.311959,0.06639,0.086064,0.152446,0.183705,0.788911,0.686798,0.035437,0.222689,-0.023072,0.519757,0.099757,0.107527,-0.034819,0.068807
2016-01-03 17:30:00,0,0.030172,0,0.030596,0.416989,0.656425,0.211555,0.408027,0.064987,0.305895,0.059013,0.084548,0.152446,0.264324,0.117271,0.248596,0.017719,0.266106,-0.007691,0.545593,-0.004534,0.105735,-0.003869,0.099388
2016-01-03 17:45:00,0.021812,0.043103,0,0.02794,0.348668,0.61825,0.266729,0.406421,0.055961,0.333987,0.04426,0.081633,0.15992,0.180751,0.07818,0.457865,0.031893,0.231092,-0.015381,0.472644,0.031741,0.107527,0.061901,0.09633
2016-01-03 18:00:00,0.021812,0.047414,0,0.026559,0.301551,0.643389,0.258267,0.403077,0.052576,0.329796,0.070226,0.090379,0.145167,0.14188,0.174129,0.379213,-0.014175,0.27451,-0.011536,0.483283,0.004534,0.130824,0.100589,0.111621
2016-01-03 18:15:00,0.010906,0.038793,0,0.026559,0.270925,0.625698,0.224418,0.381271,0.058669,0.349148,0.029507,0.071487,0.152446,0.135116,0.270078,0.360955,0.021262,0.208683,0.203801,0.43769,0.058947,0.123656,0.003869,0.137615
2016-01-03 18:30:00,0,0.030172,0,0.02794,0.282704,0.610801,0.220018,0.377926,0.058669,0.32819,0.055473,0.086064,0.164838,0.08264,-0.031983,0.418539,-0.031893,0.190476,0.06537,0.457447,0.013603,0.105735,0,0.058104
2016-01-03 18:45:00,0.010906,0.030172,0,0.029215,0.280348,0.589385,0.22848,0.397993,0.06273,0.327745,0.036883,0.072886,0.157363,0.08264,0.028429,0.448034,0.056699,0.219888,0.073061,0.411854,-0.018138,0.100358,-0.03095,0.094801
2016-01-03 19:00:00,0.021812,0.047414,0,0.029215,0.315686,0.68622,0.165182,0.401338,0.055961,0.328636,0.06639,0.093294,0.196704,0.095234,0.031983,0.40309,0.102767,0.303922,-0.042298,0.387538,-0.04081,0.102151,-0.011606,0.099388
2016-01-03 19:15:00,0.021812,0.043103,0,0.029215,0.266213,0.588454,0.258267,0.408027,0.051899,0.294301,0.040719,0.078717,0.135332,0.072922,-0.092395,0.271067,0.02835,0.331933,-0.019226,0.358663,-0.009069,0.129032,-0.003869,0.09633
2016-01-03 19:30:00,0.010906,0.038793,0,0.030596,0.282704,0.592179,0.186169,0.369632,0.049191,0.297423,0.059013,0.086064,0.132775,0.069035,0.056858,0.285112,0.155923,0.396359,0.007691,0.50152,0.081619,0.25448,0.027082,0.087156
2016-01-03 19:45:00,0,0.021552,0,0.030596,0.228519,0.575419,0.207494,0.369632,0.078526,0.410952,0.036883,0.075802,0.105827,0.058307,0.056858,0.258427,0.148835,0.221289,-0.026917,0.568389,0.117895,0.799283,0.085114,0.099388
2016-01-03 20:00:00,0.010906,0.034483,0,0.02794,0.318042,0.755121,0.249805,0.393043,0.068372,0.35004,0.055473,0.084548,0.135332,0.068025,0.03909,0.212079,0.219709,0.177871,0.003845,0.50304,0.077085,0.310036,0.011606,0.059633
2016-01-03 20:15:00,0.021812,0.047414,0,0.029215,0.405209,0.678771,0.220018,0.377926,0.067243,0.303665,0.040719,0.077318,0.135332,0.067092,0.071073,0.272472,0.085049,0.428571,0,0.446809,0.022672,0.207885,0.011606,0.079511
2016-01-03 20:30:00,0.010906,0.043103,0,0.02794,0.360448,0.599628,0.169244,0.356254,0.075592,0.307054,0.051637,0.081633,0.14025,0.073855,-0.031983,0.360955,0.170098,0.352941,0.06537,0.338906,0.090688,0.173835,0.011606,0.107034
2016-01-03 20:45:00,0.021812,0.038793,0,0.029215,0.332177,0.714153,0.262329,0.406421,0.055284,0.310176,0.02213,0.161866,0.137693,0.072922,-0.074627,0.393258,0,0.201681,-0.007691,0.293313,0.099757,0.121864,0.003869,0.110092
2016-01-03 21:00:00,0,0.025862,0,0.031871,0.329822,0.577281,0.169244,0.347826,0.054156,0.294301,0.029507,0.109388,0.152446,0.080697,0.024876,0.401685,0.031893,0.187675,0.003845,0.285714,-0.058947,0.116487,-0.038688,0.126911
2016-01-03 21:15:00,0.010906,0.034483,0,0.030596,0.355736,0.608007,0.177707,0.361204,0.048515,0.306608,0.025966,0.09621,0.127858,0.080697,0.028429,0.213483,0.024806,0.176471,-0.030762,0.303951,-0.031741,0.086022,-0.011606,0.076453
2016-01-03 21:30:00,0.021812,0.043103,0,0.031871,0.322754,0.561453,0.241342,0.381271,0.052576,0.301703,0.236054,0.15895,0.135332,0.086527,-0.017768,0.303371,0.007087,0.158263,0.003845,0.25076,-0.018138,0.129032,0.061901,0.084098
2016-01-03 21:45:00,0.010906,0.043103,0,0.029215,0.348668,0.608939,0.15672,0.344482,0.048063,0.299206,0.059013,0.077318,0.135332,0.080697,0.138593,0.23736,0.216166,0.182073,0.076906,0.231003,0.013603,0.09319,0.09672,0.076453
2016-01-03 22:00:00,0.021812,0.038793,0,0.026559,0.336889,0.625698,0.220018,0.372977,0.058217,0.287434,0.073767,0.081633,0.152446,0.083573,-0.042644,0.219101,0.141748,0.166667,0.203801,0.229483,0.036275,0.100358,-0.003869,0.070336
2016-01-03 22:15:00,0,0.025862,0,0.029215,0.355736,0.60149,0.236942,0.364548,0.052576,0.296352,0.06639,0.107872,0.125497,0.065148,-0.017768,0.15309,0.038981,0.186275,0.053834,0.253799,0.136032,0.120072,0.069639,0.084098
2016-01-03 22:30:00,0.010906,0.038793,0,0.02794,0.280348,0.568901,0.15232,0.31612,0.051448,0.305717,0.11065,0.09481,0.137693,0.069035,0.120824,0.134831,0.131117,0.155462,0.030762,0.229483,0.190445,0.094982,0.058032,0.067278
2016-01-03 22:45:00,0.021812,0.043103,0,0.029215,0.282704,0.570764,0.23288,0.35291,0.057089,0.315705,0.04426,0.065656,0.150085,0.075799,0.142146,0.15309,0.010631,0.184874,-0.026917,0.235562,0.136032,0.096774,0.019344,0.041284
2016-01-03 23:00:00,0.021812,0.047414,0,0.029215,0.306263,0.540968,0.220018,0.416455,0.051899,0.335771,0.070226,0.072886,0.110744,0.098189,0.007107,0.150281,0.056699,0.128852,-0.026917,0.243161,0.027206,0.109319,-0.015475,0.030581
2016-01-03 23:15:00,0.010906,0.034483,0,0.030596,0.263857,0.486034,0.190569,0.336187,0.047386,0.33265,0.062849,0.071487,0.110744,0.066081,0.031983,0.110955,-0.02835,0.088235,-0.030762,0.196049,-0.022672,0.102151,-0.003869,0.038226
2016-01-03 23:30:00,0,0.030172,0,0.030596,0.261501,0.479516,0.169244,0.277592,0.066115,0.341568,0.06639,0.074402,0.150085,0.075799,0.071073,0.073034,0,0.106443,0.057679,0.205167,0.009069,0.082437,0.03095,0.030581
2016-01-03 23:45:00,0.010906,0.043103,0,0.02794,0.268569,0.485102,0.224418,0.306087,0.048063,0.336039,0.051637,0.067055,0.172116,0.078753,0.046198,0.06882,0.109855,0.091036,0.126895,0.577508,0.077085,0.0681,0,0.019878
2016-01-04 00:00:00,0.021812,0.051724,0,0.031871,0.308619,0.478585,0.169244,0.301003,0.045807,0.310354,0.04426,0.065656,0.157363,0.077742,0.056858,0.071629,0.102767,0.079832,0.207646,0.214286,0.036275,0.077061,-0.023213,0.018349
2016-01-04 00:15:00,0.021812,0.047414,0,0.029215,0.320398,0.511173,0.245404,0.341137,0.059346,0.296352,0.059013,0.071487,0.152446,0.071912,0.007107,0.067416,0.134661,0.081232,0.180729,0.194529,-0.081619,0.073477,-0.007738,0.01682
2016-01-04 00:30:00,0.010906,0.038793,0,0.029215,0.336889,0.495345,0.15232,0.332843,0.064987,0.288504,0.04426,0.065656,0.110744,0.05442,0.095949,0.117978,0.077961,0.093838,-0.030762,0.522796,-0.04081,0.066308,-0.03095,0.027523
2016-01-04 00:45:00,0,0.030172,0,0.029215,0.308619,0.419926,0.177707,0.331104,0.060474,0.276465,0.062849,0.071487,0.155003,0.073855,0.149254,0.171348,0.031893,0.082633,0.115359,0.18845,0.004534,0.053763,0.073507,0.050459
2016-01-04 01:00:00,0.010906,0.043103,0,0.031871,0.287416,0.378957,0.194631,0.371237,0.051448,0.286275,0.040719,0.06414,0.157363,0.073855,0.1457,0.119382,-0.003544,0.109244,0.138431,0.12766,0.04081,0.096774,0.042557,0.022936
2016-01-04 01:15:00,0.032718,0.051724,0,0.031871,0.263857,0.270019,0.236942,0.339532,0.057089,0.296352,0.081144,0.080233,0.132775,0.067092,0.03909,0.022472,-0.031893,0.071429,0.030762,0.12766,0.036275,0.055556,-0.011606,0.015291
2016-01-04 01:30:00,0.010906,0.047414,0,0.029215,0.32511,0.283054,0.203093,0.314381,0.046258,0.285205,0.033343,0.059825,0.14025,0.064137,0.03909,0.029494,-0.007087,0.123249,-0.023072,0.156535,0.045344,0.032258,0.03095,0.030581
2016-01-04 01:45:00,0.010906,0.038793,0,0.029215,0.334533,0.276536,0.249805,0.336187,0.058669,0.283599,0.051637,0.067055,0.118022,0.057374,0.014215,0.025281,0.003544,0.088235,0.161502,0.136778,0,0.02509,-0.003869,0.022936
2016-01-04 02:00:00,0,0.025862,0,0.029215,0.164911,0.103352,0.160782,0.292709,0.060474,0.295907,0.055473,0.069971,0.130415,0.059317,0.010661,0.091292,0.070874,0.168067,0.06537,0.142857,-0.054413,0.02509,0.007738,0.03211
2016-01-04 02:15:00,0.021812,0.047414,0,0.029215,0.179046,0.114525,0.165182,0.401338,0.057541,0.286721,0.062849,0.071487,0.127858,0.059317,0.021322,0.099719,0.102767,0.088235,-0.015381,0.094225,-0.022672,0.043011,0.015475,0.024465
2016-01-04 02:30:00,0.021812,0.051724,0,0.029215,0.221452,0.142458,0.160782,0.376321,0.053704,0.289396,0.036883,0.062741,0.162281,0.071912,0.049751,0.035112,0.010631,0.063025,-0.046144,0.080547,0.031741,0.026882,0.019344,0.025994
2016-01-04 02:45:00,0.021812,0.047414,0,0.030596,0.193181,0.133147,0.15232,0.314381,0.06273,0.286988,0.051637,0.067055,0.12058,0.058307,0.035537,0.036517,0.017719,0.04902,0.026917,0.06383,0.031741,0.026882,0.023213,0.030581
2016-01-04 03:00:00,0,0.038793,0,0.031871,0.17669,0.125698,0.101547,0.296054,0.055284,0.285205,0.055473,0.069971,0.100909,0.051543,0.021322,0.106742,0.049612,0.054622,0.057679,0.089666,0,0.019713,-0.007738,0.013761
2016-01-04 03:15:00,0,0.030172,0,0.02794,0.169623,0.121974,0.160782,0.314381,0.071079,0.289842,0.04426,0.06414,0.157363,0.076809,0.049751,0.081461,-0.014175,0.056022,0.015381,0.056231,0.045344,0.030466,0,0.024465
2016-01-04 03:30:00,0.032718,0.051724,0,0.029215,0.21674,0.140596,0.182107,0.306087,0.066115,0.308838,0.059013,0.069971,0.14261,0.065148,0.035537,0.022472,0.021262,0.05042,0.049989,0.06079,-0.013603,0.026882,-0.019344,0.03211
2016-01-04 03:45:00,0.021812,0.047414,0,0.02794,0.221452,0.142458,0.182107,0.326154,0.058669,0.296352,0.036883,0.06414,0.118022,0.057374,0.049751,0.063202,-0.031893,0.063025,0.046144,0.057751,0.04081,0.043011,-0.011606,0.038226
2016-01-04 04:00:00,0.021812,0.047414,0,0.030596,0.195537,0.128492,0.258267,0.327759,0.058669,0.284491,0.073767,0.075802,0.115662,0.057374,-0.007107,0.074438,-0.02835,0.060224,0.034608,0.075988,0.022672,0.02509,-0.023213,0.019878
2016-01-04 04:15:00,0,0.030172,0,0.030596,0.197893,0.131285,0.173645,0.282676,0.067243,0.295907,0.055473,0.071487,0.155003,0.068025,0.017768,0.047753,0.007087,0.05042,0.030762,0.077508,-0.004534,0.019713,-0.027082,0.01682
2016-01-04 04:30:00,0.010906,0.034483,0,0.029215,0.193181,0.129423,0.236942,0.302742,0.058217,0.284313,0.051637,0.069971,0.130415,0.061261,0.003554,0.066011,0.021262,0.068627,0.069215,0.06231,-0.009069,0.028674,-0.011606,0.019878
2016-01-04 04:45:00,0.010906,0.051724,0,0.031871,0.197893,0.129423,0.15672,0.270903,0.056412,0.293677,0.040719,0.18519,0.130415,0.061261,-0.003554,0.071629,0.06733,0.058824,-0.034608,0.069909,-0.013603,0.030466,0.015475,0.03211
2016-01-04 05:00:00,0.021812,0.056034,0,0.030596,0.138996,0.090317,0.186169,0.277592,0.057541,0.293409,0.029507,0.065656,0.093434,0.052476,0.074627,0.070225,0.038981,0.046218,0.057679,0.06535,0.027206,0.039427,0.054163,0.033639
2016-01-04 05:15:00,0.021812,0.051724,0,0.030596,0.153131,0.094041,0.224418,0.301003,0.05032,0.291002,0.059013,0.116618,0.135332,0.083573,0.028429,0.089888,-0.024806,0.067227,0.019226,0.113982,-0.013603,0.026882,0.011606,0.019878
2016-01-04 05:30:00,0,0.030172,0,0.029215,0.17669,0.107076,0.165182,0.275987,0.049643,0.300366,0.210383,0.16035,0.137693,0.08264,-0.021322,0.046348,-0.031893,0.070028,0.084596,0.094225,-0.009069,0.017921,0.003869,0.018349
2016-01-04 05:45:00,0.010906,0.034483,0,0.030596,0.14842,0.095903,0.190569,0.339532,0.054833,0.300812,0.121863,0.110787,0.127858,0.072922,0.003554,0.066011,-0.003544,0.067227,0.119204,0.150456,0.036275,0.02509,0.027082,0.021407
2016-01-04 06:00:00,0.021812,0.051724,0,0.02794,0.13664,0.089385,0.266729,0.406421,0.129297,0.333541,0.051637,0.081633,0.132775,0.066081,0.085288,0.18118,-0.014175,0.121849,0.126895,0.170213,0.018138,0.032258,0,0.029052
2016-01-04 06:15:00,0.021812,0.051724,0,0.029215,0.146064,0.092179,0.135395,0.344482,0.233547,0.427183,0.059013,0.087464,0.118022,0.059317,0.174129,0.389045,0.003544,0.145658,0.007691,0.132219,-0.018138,0.039427,-0.003869,0.024465
2016-01-04 06:30:00,0.021812,0.043103,0,0.030596,0.110726,0.081006,0.190569,0.371237,0.233095,0.444395,0.055473,0.087464,0.125497,0.061261,0.181236,0.294944,-0.007087,0.116246,0.011536,0.194529,0.009069,0.023297,-0.003869,0.035168
